order_number,date,price,quantity,product_id,SKU
928882908,11/12/2024,349.00,1,6978390458442,LEG209
928882908,11/12/2024,289.00,1,6910076321866,TOP198
928882908,11/12/2024,289.00,1,6978390491210,TOP205
928882908,11/12/2024,349.00,1,6710315614282,LEG-PUR-JUN-G
928882908,11/12/2024,289.00,1,6710315647050,TOP-PUR-JUN-M
928904729,11/12/2024,289.00,1,6946027176010,TOP268
928904729,11/12/2024,349.00,1,6856165294154,LEG160
928911264,11/12/2024,589.00,1,7722647289930,JAC-479-M
928919427,11/12/2024,289.00,1,7819186274378,TOP-602-G
928919427,11/12/2024,349.00,1,7819186831434,LEG-603-G
928922304,11/12/2024,289.00,1,7045804261450,sho-out-pre-m
928922304,11/12/2024,289.00,1,6687221841994,TOP-PUR-PRE-M
929065445,12/12/2024,269.00,1,7495530676298,SHO-433-M
929065445,12/12/2024,269.00,1,7495530086474,TOP-428-P
929065445,12/12/2024,329.00,1,7495529103434,LEG-422-G
929065445,12/12/2024,269.00,1,7495529922634,TOP-427-P
929065445,12/12/2024,349.00,1,7819186896970,LEG-604-M
929065445,12/12/2024,0.00,1,,""
929065445,12/12/2024,179.90,1,6687223218250,TOP-HAR-BLU-P
929065445,12/12/2024,279.90,1,6687222628426,LEG-HAR-BLU-M
929068979,12/12/2024,349.00,1,6687221907530,LEG-PUR-PRE-M
929087720,12/12/2024,289.00,1,7378796511306,TOP-151-P
929116501,12/12/2024,349.00,1,6910076125258,LEG225
929116501,12/12/2024,289.00,1,6910076256330,TOP221
929118005,12/12/2024,289.00,1,7497520971850,SHO-445-M
929118005,12/12/2024,289.00,1,7497520152650,TOP-442-M
929118005,12/12/2024,359.00,1,7796736950346,LEG-568-G
929129373,12/12/2024,289.00,1,7497520152650,TOP-442-P
929151138,12/12/2024,289.00,1,7497520971850,SHO-445-M
929151138,12/12/2024,289.00,1,7497520152650,TOP-442-M
929228118,12/12/2024,349.00,1,7819186896970,LEG-604-P
929228118,12/12/2024,0.00,1,,""
929228118,12/12/2024,359.00,1,7495528742986,LEG-419-M
929228118,12/12/2024,289.00,1,6946027143242,TOP242
929228118,12/12/2024,389.00,1,7770139918410,LEG-487-P
929228118,12/12/2024,389.00,1,7804995993674,LEG-593-P
929228118,12/12/2024,319.00,1,7804996190282,TOP-596-M
929228118,12/12/2024,289.00,1,6687221841994,TOP-PUR-PRE-P
929261612,12/12/2024,349.00,1,7819186831434,LEG-603-G
929261612,12/12/2024,289.00,1,6856167948362,TOP140
929261612,12/12/2024,349.00,1,6910076190794,LEG202
929348255,13/12/2024,289.00,1,7396018257994,TOP-168-M
929348255,13/12/2024,349.00,1,7396016586826,LEG-158-M
929348255,13/12/2024,289.00,2,7819186274378,TOP-602-M
929348255,13/12/2024,349.00,2,7819186831434,LEG-603-M
929348255,13/12/2024,229.00,1,7420467019850,TAN-371-M
929348255,13/12/2024,269.00,1,7762438815818,SOH-484-P
929378780,13/12/2024,349.00,1,7819186831434,LEG-603-M
929378780,13/12/2024,289.00,1,7819186274378,TOP-602-M
929408540,13/12/2024,289.00,1,7045786009674,sho-out-azul-m
929419428,13/12/2024,289.00,1,7045795774538,sho-out-mag-g
929419428,13/12/2024,289.00,1,6978390491210,TOP206
929419428,13/12/2024,289.00,1,7505103913034,SHO-448-G
929419428,13/12/2024,349.00,1,6856164671562,LEG144
929419428,13/12/2024,249.00,1,7484588752970,T-S-408-M
929419428,13/12/2024,289.00,1,6856168243274,TOP148
929419428,13/12/2024,289.00,1,6856167948362,TOP139
929445796,13/12/2024,349.00,1,7459360145482,LEG-388-P
929445796,13/12/2024,349.00,1,6967004987466,LEG286
929445796,13/12/2024,229.00,1,7420467019850,TAN-371-P
929548806,13/12/2024,349.00,1,7819186896970,LEG-604-G
929548806,13/12/2024,289.00,1,7459360538698,TOP-391-M
929562283,14/12/2024,289.00,1,7505103913034,SHO-448-P
929628338,14/12/2024,349.00,1,6946026782794,LEG248
929628338,14/12/2024,289.00,1,6946027143242,TOP244
929635168,14/12/2024,229.00,1,7420464267338,TAN-370-M
929635168,14/12/2024,349.00,1,7819186831434,LEG-603-M
929635168,14/12/2024,289.00,1,7819186274378,TOP-602-M
929635168,14/12/2024,349.00,1,7819186896970,LEG-604-M
929635168,14/12/2024,289.00,1,7459360538698,TOP-391-M
929635168,14/12/2024,229.00,1,7420467019850,TAN-371-G
929648224,14/12/2024,289.00,1,7208084602954,SHO-SIG-OFF-P
929648224,14/12/2024,289.00,1,7001211502666,sho-sig-jun-p
929648224,14/12/2024,319.00,1,7774610030666,TOP-501-M
929648224,14/12/2024,319.00,1,7331633004618,TOP-145-M
929648224,14/12/2024,59.00,1,7414746611786,GHO-171-P
929648703,14/12/2024,349.00,1,7459360145482,LEG-388-M
929648703,14/12/2024,289.00,1,7459360538698,TOP-391-M
929648703,14/12/2024,349.00,1,6910076190794,LEG202
929648703,14/12/2024,289.00,1,6910076321866,TOP199
929648703,14/12/2024,59.00,1,7414746873930,GHO-172-M
929648703,14/12/2024,59.00,1,7414746906698,GHO-173-M
929664081,14/12/2024,289.00,1,7001212026954,top-sig-jun-p
929664081,14/12/2024,289.00,1,7001212387402,top-sig-pre-p
929664081,14/12/2024,289.00,1,7001211666506,sho-sig-pre-p
929664081,14/12/2024,349.00,1,7055529803850,leg-sig-azu-p
929675934,14/12/2024,359.00,1,7495528808522,LEG-420-G
929675934,14/12/2024,299.00,1,7849597960266,LOW-628-M
929676247,14/12/2024,359.00,1,7045733744714,leg-bol-pre-p
929677174,14/12/2024,349.00,1,6687221907530,LEG-PUR-PRE-G
929677174,14/12/2024,289.00,1,6687221841994,TOP-PUR-PRE-M
929678233,14/12/2024,289.00,1,7001212387402,top-sig-pre-g
929678233,14/12/2024,289.00,1,7001211666506,sho-sig-pre-g
929678233,14/12/2024,349.00,1,7055529377866,leg-sig-pre-g
929678805,14/12/2024,289.00,1,7505103913034,SHO-448-G
929678805,14/12/2024,289.00,1,6856168243274,TOP148
929678805,14/12/2024,299.00,1,7588860854346,SKI-456-G
929678805,14/12/2024,269.00,1,7588862001226,POL-460-G
929766142,15/12/2024,289.00,1,7001211174986,sho-sig-azu-m
929780700,15/12/2024,319.00,1,7331633004618,TOP-145-M
929780700,15/12/2024,319.00,1,7331632480330,SHO-143-P
929782819,15/12/2024,59.00,1,7414746873930,GHO-172-M
929790604,15/12/2024,349.00,1,7819186831434,LEG-603-M
929790604,15/12/2024,289.00,1,7819186274378,TOP-602-M
929790604,15/12/2024,249.00,1,6710308765770,CRO-ESS-BRA-M
929790604,15/12/2024,59.00,1,7414746611786,GHO-171-P
929794444,15/12/2024,289.00,1,7505103585354,SHO-446-P
929796107,15/12/2024,239.00,1,7237762711626,TAN-124-G
929796107,15/12/2024,289.00,1,7420467970122,LON-375-M
929796107,15/12/2024,269.00,1,7762438815818,SOH-484-P
929796107,15/12/2024,289.00,1,6978390491210,TOP206
929796107,15/12/2024,349.00,1,6978390458442,LEG210
929803576,15/12/2024,349.00,1,7459360145482,LEG-388-M
929803576,15/12/2024,289.00,1,7459360538698,TOP-391-M
929803576,15/12/2024,229.00,1,7420467019850,TAN-371-P
