product_id,title,SKU,price,created_at,stock_quantity
7459360309322,Legging Outsider Seamless Dark Brown,LEG-389-G,349.00,24/01/2024,0
7459360309322,Legging Outsider Seamless Dark Brown,LEG-389-M,349.00,24/01/2024,-5
7459360309322,Legging Outsider Seamless Dark Brown,LEG-389-P,349.00,24/01/2024,0
7796719124554,Legging Outsider Seamless Dark Grey,LEG-515-G,349.00,25/09/2024,0
7796719124554,Legging Outsider Seamless Dark Grey,LEG-515-M,349.00,25/09/2024,0
7796719124554,Legging Outsider Seamless Dark Grey,LEG-515-P,349.00,25/09/2024,0
6967004954698,Legging Outsider Seamless Golden Skin,LEG296,296.65,08/09/2022,1
6967004954698,Legging Outsider Seamless Golden Skin,LEG295,296.65,08/09/2022,2
6967004954698,Legging Outsider Seamless Golden Skin,LEG294,296.65,08/09/2022,3
6910076125258,Legging Outsider Seamless Hortencia,LEG227,349.00,06/07/2022,0
6910076125258,Legging Outsider Seamless Hortencia,LEG226,349.00,06/07/2022,3
6910076125258,Legging Outsider Seamless Hortencia,LEG225,349.00,06/07/2022,3
6946026618954,Legging Outsider Seamless Jungle,LEG256,349.00,17/08/2022,3
6946026618954,Legging Outsider Seamless Jungle,LEG255,349.00,17/08/2022,6
6946026618954,Legging Outsider Seamless Jungle,LEG254,349.00,17/08/2022,2
6892867649610,Legging Outsider Seamless Lavinia,LEG178,349.00,15/06/2022,2
6892867649610,Legging Outsider Seamless Lavinia,LEG177,349.00,15/06/2022,1
6892867649610,Legging Outsider Seamless Lavinia,LEG176,349.00,15/06/2022,2
6978390458442,Legging Outsider Seamless Magno,LEG211,349.00,21/09/2022,0
6978390458442,Legging Outsider Seamless Magno,LEG210,349.00,21/09/2022,6
6978390458442,Legging Outsider Seamless Magno,LEG209,349.00,21/09/2022,6
6892867682378,Legging Outsider Seamless Nude,LEG186,349.00,15/06/2022,5
6892867682378,Legging Outsider Seamless Nude,LEG185,349.00,15/06/2022,7
6892867682378,Legging Outsider Seamless Nude,LEG184,349.00,15/06/2022,12
6910076190794,Legging Outsider Seamless Off White,LEG203,349.00,06/07/2022,4
6910076190794,Legging Outsider Seamless Off White,LEG202,349.00,06/07/2022,12
6910076190794,Legging Outsider Seamless Off White,LEG201,349.00,06/07/2022,0
7796720238666,Legging Outsider Seamless Pickled beet,LEG-516-G,349.00,25/09/2024,0
7796720238666,Legging Outsider Seamless Pickled beet,LEG-516-M,349.00,25/09/2024,0
7796720238666,Legging Outsider Seamless Pickled beet,LEG-516-P,349.00,25/09/2024,0
6967004987466,Legging Outsider Seamless Pistache,LEG288,296.65,08/09/2022,6
6967004987466,Legging Outsider Seamless Pistache,LEG287,296.65,08/09/2022,15
6967004987466,Legging Outsider Seamless Pistache,LEG286,296.65,08/09/2022,11
6946026782794,Legging Outsider Seamless Preto,LEG248,349.00,17/08/2022,8
6946026782794,Legging Outsider Seamless Preto,LEG247,349.00,17/08/2022,2
6946026782794,Legging Outsider Seamless Preto,LEG246,349.00,17/08/2022,6
7396016390218,Legging Outsider Seamless Rockefeller,LEG-157-G,349.00,09/11/2023,0
7396016390218,Legging Outsider Seamless Rockefeller,LEG-157-M,349.00,09/11/2023,-1
7396016390218,Legging Outsider Seamless Rockefeller,LEG-157-P,349.00,09/11/2023,2
6946026848330,Legging Outsider Seamless Roze,LEG272,296.65,17/08/2022,0
6946026848330,Legging Outsider Seamless Roze,LEG271,296.65,17/08/2022,4
6946026848330,Legging Outsider Seamless Roze,LEG270,296.65,17/08/2022,0
7396016685130,Legging Outsider Seamless Soprus,LEG-160-G,296.65,09/11/2023,2
7396016685130,Legging Outsider Seamless Soprus,LEG-160-M,296.65,09/11/2023,0
7396016685130,Legging Outsider Seamless Soprus,LEG-160-P,296.65,09/11/2023,0
6967004889162,Legging Outsider Seamless Spicy,LEG304,296.65,08/09/2022,0
6967004889162,Legging Outsider Seamless Spicy,LEG303,296.65,08/09/2022,0
6967004889162,Legging Outsider Seamless Spicy,LEG302,296.65,08/09/2022,2
7396016586826,Legging Outsider Seamless Vintage,LEG-158-G,296.65,09/11/2023,0
7396016586826,Legging Outsider Seamless Vintage,LEG-158-M,296.65,09/11/2023,2
7396016586826,Legging Outsider Seamless Vintage,LEG-158-P,296.65,09/11/2023,3
7495529267274,Legging Print Seamless Cinnamon Caramel,LEG-423-G,279.65,07/03/2024,3
7495529267274,Legging Print Seamless Cinnamon Caramel,LEG-423-M,279.65,07/03/2024,1
7495529267274,Legging Print Seamless Cinnamon Caramel,LEG-423-P,279.65,07/03/2024,3
7495529103434,Legging Print Seamless Grey Coffee,LEG-422-G,329.00,07/03/2024,5
7495529103434,Legging Print Seamless Grey Coffee,LEG-422-M,329.00,07/03/2024,9
7495529103434,Legging Print Seamless Grey Coffee,LEG-422-P,329.00,07/03/2024,8
7055134130250,Legging Pure Seamless Alecrim,leg-pur-ale-g,349.00,19/12/2022,11
7055134130250,Legging Pure Seamless Alecrim,leg-pur-ale-m,349.00,19/12/2022,10
7055134130250,Legging Pure Seamless Alecrim,leg-pur-ale-p,349.00,19/12/2022,8
7254942941258,Legging Pure Seamless Azul Iznik,LEG-134-G,296.65,30/08/2023,2
7254942941258,Legging Pure Seamless Azul Iznik,LEG-134-M,296.65,30/08/2023,3
7254942941258,Legging Pure Seamless Azul Iznik,LEG-134-P,296.65,30/08/2023,2
7796727677002,Legging Pure Seamless Brown,LEG-548-G,349.00,25/09/2024,0
7796727677002,Legging Pure Seamless Brown,LEG-548-M,349.00,25/09/2024,0
7796727677002,Legging Pure Seamless Brown,LEG-548-P,349.00,25/09/2024,0
7497519300682,Legging Pure Seamless Cherry,LEG-440-G,349.00,08/03/2024,4
7497519300682,Legging Pure Seamless Cherry,LEG-440-M,349.00,08/03/2024,0
7497519300682,Legging Pure Seamless Cherry,LEG-440-P,349.00,08/03/2024,4
6856164671562,Legging Pure Seamless Coffee,LEG144,349.00,05/05/2022,5
6856164671562,Legging Pure Seamless Coffee,LEG143,349.00,05/05/2022,14
6856164671562,Legging Pure Seamless Coffee,LEG142,349.00,05/05/2022,9
7796723777610,Legging Pure Seamless Coronet Blue,LEG-527-G,349.00,25/09/2024,0
7796723777610,Legging Pure Seamless Coronet Blue,LEG-527-M,349.00,25/09/2024,0
7796723777610,Legging Pure Seamless Coronet Blue,LEG-526-P,349.00,25/09/2024,0
7796731904074,Legging Pure Seamless Dark Brown,LEG-552-G,349.00,25/09/2024,0
7796731904074,Legging Pure Seamless Dark Brown,LEG-552-M,349.00,25/09/2024,0
7796731904074,Legging Pure Seamless Dark Brown,LEG-552-P,349.00,25/09/2024,0
7378794774602,Legging Pure Seamless Figo,LEG-149-G,349.00,01/11/2023,4
7378794774602,Legging Pure Seamless Figo,LEG-149-M,349.00,01/11/2023,0
7378794774602,Legging Pure Seamless Figo,LEG-149-P,349.00,01/11/2023,7
7065568149578,Legging Pure Seamless Ginger,leg-pur-gin-g,296.65,24/01/2023,12
7065568149578,Legging Pure Seamless Ginger,leg-pur-gin-m,296.65,24/01/2023,24
7065568149578,Legging Pure Seamless Ginger,leg-pur-gin-p,296.65,24/01/2023,10
7378795659338,Legging Pure Seamless Grafeno,LEG-150-G,349.00,01/11/2023,0
7378795659338,Legging Pure Seamless Grafeno,LEG-150-M,349.00,01/11/2023,1
7378795659338,Legging Pure Seamless Grafeno,LEG-150-P,349.00,01/11/2023,2
7796724236362,Legging Pure Seamless Gray Violet,LEG-530-G,349.00,25/09/2024,0
7796724236362,Legging Pure Seamless Gray Violet,LEG-530-M,349.00,25/09/2024,0
7796724236362,Legging Pure Seamless Gray Violet,LEG-530-P,349.00,25/09/2024,0
6849920925770,Legging Pure Seamless Jade,LEG128,349.00,03/05/2022,1
6849920925770,Legging Pure Seamless Jade,LEG127,349.00,03/05/2022,0
6849920925770,Legging Pure Seamless Jade,LEG126,349.00,03/05/2022,2
6710315614282,Legging Pure Seamless Jungle,LEG-PUR-JUN-G,349.00,17/11/2021,3
6710315614282,Legging Pure Seamless Jungle,LEG-PUR-JUN-M,349.00,17/11/2021,4
6710315614282,Legging Pure Seamless Jungle,LEG-PUR-JUN-P,349.00,17/11/2021,2
7045748916298,Legging Pure Seamless Laranja Bahia,leg-pure-bah-g,296.65,06/12/2022,2
7045748916298,Legging Pure Seamless Laranja Bahia,leg-pure-bah-m,296.65,06/12/2022,0
7045748916298,Legging Pure Seamless Laranja Bahia,leg-pure-bah-p,296.65,06/12/2022,5
7254943072330,Legging Pure Seamless Lilac,LEG-135-G,349.00,30/08/2023,2
7254943072330,Legging Pure Seamless Lilac,LEG-135-M,349.00,30/08/2023,1
7254943072330,Legging Pure Seamless Lilac,LEG-135-P,349.00,30/08/2023,1
7796726595658,Legging Pure Seamless Misty Rose,LEG-543-G,349.00,25/09/2024,0
7796726595658,Legging Pure Seamless Misty Rose,LEG-543-M,349.00,25/09/2024,0
7796726595658,Legging Pure Seamless Misty Rose,LEG-543-P,349.00,25/09/2024,0
7497519497290,Legging Pure Seamless Mulberry,LEG-441-G,349.00,08/03/2024,2
7497519497290,Legging Pure Seamless Mulberry,LEG-441-M,349.00,08/03/2024,7
7497519497290,Legging Pure Seamless Mulberry,LEG-441-P,349.00,08/03/2024,10
6856164409418,Legging Pure Seamless Nickel,LEG136,296.65,05/05/2022,0
6856164409418,Legging Pure Seamless Nickel,LEG135,296.65,05/05/2022,6
6856164409418,Legging Pure Seamless Nickel,LEG134,296.65,05/05/2022,4
7254942744650,Legging Pure Seamless Oak,LEG-133-G,349.00,30/08/2023,4
7254942744650,Legging Pure Seamless Oak,LEG-133-M,349.00,30/08/2023,2
7254942744650,Legging Pure Seamless Oak,LEG-133-P,349.00,30/08/2023,2
7055136030794,Legging Pure Seamless Oceano,leg-pur-oce-g,349.00,19/12/2022,2
7055136030794,Legging Pure Seamless Oceano,leg-pur-oce-m,349.00,19/12/2022,0
7055136030794,Legging Pure Seamless Oceano,leg-pur-oce-p,349.00,19/12/2022,4
6856165195850,Legging Pure Seamless Pancake,LEG152,349.00,05/05/2022,14
6856165195850,Legging Pure Seamless Pancake,LEG151,349.00,05/05/2022,3
6856165195850,Legging Pure Seamless Pancake,LEG150,349.00,05/05/2022,0
6687221907530,Legging Pure Seamless Preto,LEG-PUR-PRE-G,349.00,03/11/2021,14
,,LEG-PUR-PRE-GG,,25/09/2024,0
6687221907530,Legging Pure Seamless Preto,LEG-PUR-PRE-M,349.00,18/10/2021,14
6687221907530,Legging Pure Seamless Preto,LEG-PUR-PRE-P,349.00,18/10/2021,15
7045754126410,Legging Pure Seamless Retro,leg-pur-ret-g,296.65,06/12/2022,1
7045754126410,Legging Pure Seamless Retro,leg-pur-ret-m,296.65,06/12/2022,0
7045754126410,Legging Pure Seamless Retro,leg-pur-ret-p,296.65,06/12/2022,1
6856165294154,Legging Pure Seamless Roze,LEG160,349.00,05/05/2022,5
,,LEG-PUR-ROZ-GG,,25/09/2024,0
6856165294154,Legging Pure Seamless Roze,LEG159,349.00,05/05/2022,10
6856165294154,Legging Pure Seamless Roze,LEG158,349.00,05/05/2022,12
6856165457994,Legging Pure Seamless Sea,LEG168,296.65,05/05/2022,0
6856165457994,Legging Pure Seamless Sea,LEG167,296.65,05/05/2022,10
6856165457994,Legging Pure Seamless Sea,LEG166,296.65,05/05/2022,0
7796725252170,Legging Pure Seamless Shark,LEG-540-G,349.00,25/09/2024,0
7796725252170,Legging Pure Seamless Shark,LEG-540-M,349.00,25/09/2024,0
7796725252170,Legging Pure Seamless Shark,LEG-540-P,349.00,25/09/2024,0
7045768413258,Legging Pure Seamless Spicy,leg-pur-spi-g,296.65,06/12/2022,0
7045768413258,Legging Pure Seamless Spicy,leg-pur-spi-m,296.65,06/12/2022,1
7045768413258,Legging Pure Seamless Spicy,leg-pur-spi-p,296.65,06/12/2022,1
7067199897674,Legging Pure Seamless Valência,leg-pur-val-g,349.00,31/01/2023,5
7067199897674,Legging Pure Seamless Valência,leg-pur-val-m,349.00,31/01/2023,4
7067199897674,Legging Pure Seamless Valência,leg-pur-val-p,349.00,31/01/2023,1
7796724760650,Legging Pure Seamless Winery,LEG-535-G,349.00,25/09/2024,0
7796724760650,Legging Pure Seamless Winery,LEG-535-M,349.00,25/09/2024,0
7796724760650,Legging Pure Seamless Winery,LEG-535-P,349.00,25/09/2024,0
7796738785354,Legging Signature Seamless Amphora,LEG-580-G,349.00,25/09/2024,0
7796738785354,Legging Signature Seamless Amphora,LEG-579-M,349.00,25/09/2024,0
7796738785354,Legging Signature Seamless Amphora,LEG-579-P,349.00,25/09/2024,0
7396014522442,Legging Signature Seamless Astral,LEG-154-G,349.00,09/11/2023,2
7396014522442,Legging Signature Seamless Astral,LEG-154-M,349.00,09/11/2023,2
7396014522442,Legging Signature Seamless Astral,LEG-154-P,349.00,09/11/2023,1
7055529803850,Legging Signature Seamless Azul Marinho,leg-sig-azu-g,349.00,19/12/2022,13
7055529803850,Legging Signature Seamless Azul Marinho,leg-sig-azu-m,349.00,19/12/2022,2
7055529803850,Legging Signature Seamless Azul Marinho,leg-sig-azu-p,349.00,19/12/2022,0
7796738523210,Legging Signature Seamless Brown,LEG-575-G,349.00,25/09/2024,0
